Fecha,Sucursal,Departamento,Categoría,Unidades_Vendidas,Venta_USD
2022-12-01,Santiago,Electrónica,TV,143392,2870017.82
2023-01-01,Santiago,Electrónica,TV,80199,1589906.49
2023-02-01,Santiago,Electrónica,TV,86695,1823728.5
2023-03-01,Santiago,Electrónica,TV,111851,2043333.13
2023-04-01,Santiago,Electrónica,TV,99809,2139666.16
2023-05-01,Santiago,Electrónica,TV,99516,2435160.3
2023-06-01,Santiago,Electrónica,TV,105416,2425426.42
2023-07-01,Santiago,Electrónica,TV,110312,2369145.81
2023-08-01,Santiago,Electrónica,TV,94981,2258887.8
2023-09-01,Santiago,Electrónica,TV,108445,2409785.25
2023-10-01,Santiago,Electrónica,TV,105555,2007347.05
2023-11-01,Santiago,Electrónica,TV,125009,2838868.2
2023-12-01,Santiago,Electrónica,TV,161221,3397880.9
2024-01-01,Santiago,Electrónica,TV,87227,1670119.47
2024-02-01,Santiago,Electrónica,TV,104555,1921710.27
2024-03-01,Santiago,Electrónica,TV,106402,2648501.19
2024-04-01,Santiago,Electrónica,TV,116258,2443243.16
2024-05-01,Santiago,Electrónica,TV,123110,2189417.8
2024-06-01,Santiago,Electrónica,TV,116576,2307485.7
2024-07-01,Santiago,Electrónica,TV,131638,2640834.07
2024-08-01,Santiago,Electrónica,TV,111736,2518598.13
2024-09-01,Santiago,Electrónica,TV,105324,2538120.38
2024-10-01,Santiago,Electrónica,TV,113705,2665318.91
2024-11-01,Santiago,Electrónica,TV,134701,2786372.79
2024-12-01,Santiago,Electrónica,TV,172324,3421002.12
2025-01-01,Santiago,Electrónica,TV,88843,1993420.39
2025-02-01,Santiago,Electrónica,TV,116028,2201901.31
2025-03-01,Santiago,Electrónica,TV,136289,2465594.86
2025-04-01,Santiago,Electrónica,TV,118548,2892422.47
2025-05-01,Santiago,Electrónica,TV,121055,2826869.5
2025-06-01,Santiago,Electrónica,TV,134726,2639416.78
2025-07-01,Santiago,Electrónica,TV,150151,2964298.43
2025-08-01,Santiago,Electrónica,TV,123437,2496274.67
2025-09-01,Santiago,Electrónica,TV,120380,2663419.21
2025-10-01,Santiago,Electrónica,TV,125501,2743252.85
2022-01-01,Santiago,Electrónica,Celulares,52865,962320.77
2022-02-01,Santiago,Electrónica,Celulares,54858,1062061.9
2022-03-01,Santiago,Electrónica,Celulares,64881,1443520.02
2022-04-01,Santiago,Electrónica,Celulares,63029,1258315.7
2022-05-01,Santiago,Electrónica,Celulares,68453,1423324.22
2022-06-01,Santiago,Electrónica,Celulares,63756,1233617.09
2022-07-01,Santiago,Electrónica,Celulares,68820,1625696.26
2022-08-01,Santiago,Electrónica,Celulares,64722,1413521.96
2022-09-01,Santiago,Electrónica,Celulares,60250,1222464.06
2022-10-01,Santiago,Electrónica,Celulares,68847,1427815.81
2022-11-01,Santiago,Electrónica,Celulares,71058,1632077.65
2022-12-01,Santiago,Electrónica,Celulares,94510,2004831.53
2023-01-01,Santiago,Electrónica,Celulares,49017,1086730.01
2023-02-01,Santiago,Electrónica,Celulares,56141,1260693.05
2023-03-01,Santiago,Electrónica,Celulares,71676,1525088.81
2023-04-01,Santiago,Electrónica,Celulares,76663,1415107.09
2023-05-01,Santiago,Electrónica,Celulares,73659,1299016.08
2023-06-01,Santiago,Electrónica,Celulares,65956,1543441.48
2023-07-01,Santiago,Electrónica,Celulares,71787,1548932.4
2023-08-01,Santiago,Electrónica,Celulares,74894,1441341.43
2023-09-01,Santiago,Electrónica,Celulares,69004,1300475.43
2023-10-01,Santiago,Electrónica,Celulares,64717,1440201.67
2023-11-01,Santiago,Electrónica,Celulares,89806,1899399.68
2023-12-01,Santiago,Electrónica,Celulares,103872,1929919.69
2024-01-01,Santiago,Electrónica,Celulares,61052,1126586.07
2024-02-01,Santiago,Electrónica,Celulares,68257,1352895.93
2024-03-01,Santiago,Electrónica,Celulares,79442,1630796.3
2024-04-01,Santiago,Electrónica,Celulares,67578,1508857.09
2024-05-01,Santiago,Electrónica,Celulares,68348,1475803.33
2024-06-01,Santiago,Electrónica,Celulares,75244,1668547.6
2024-07-01,Santiago,Electrónica,Celulares,82156,1747416.05
2024-08-01,Santiago,Electrónica,Celulares,73596,1417304.86
2024-09-01,Santiago,Electrónica,Celulares,72688,1401934.14
2024-10-01,Santiago,Electrónica,Celulares,73199,1529157.14
2024-11-01,Santiago,Electrónica,Celulares,90299,1737980.27
2024-12-01,Santiago,Electrónica,Celulares,93561,2042204.03
2025-01-01,Santiago,Electrónica,Celulares,56371,1316264.28
2025-02-01,Santiago,Electrónica,Celulares,67344,1273140.81
2025-03-01,Santiago,Electrónica,Celulares,82448,1702042.99
2025-04-01,Santiago,Electrónica,Celulares,73795,1557070.43
2025-05-01,Santiago,Electrónica,Celulares,79680,1716717.11
2025-06-01,Santiago,Electrónica,Celulares,82325,1704342.88
2025-07-01,Santiago,Electrónica,Celulares,85872,1618094.56
2025-08-01,Santiago,Electrónica,Celulares,71473,1634739.9
2025-09-01,Santiago,Electrónica,Celulares,78139,1514049.84
2025-10-01,Santiago,Electrónica,Celulares,75726,1751277.36
2022-01-01,Santiago,Electrónica,Audio,39868,497271.73
2022-02-01,Santiago,Electrónica,Audio,40924,612279.32
2022-03-01,Santiago,Electrónica,Audio,48662,736029.23
2022-04-01,Santiago,Electrónica,Audio,49296,698743.45
2022-05-01,Santiago,Electrónica,Audio,52796,721625.5
2022-06-01,Santiago,Electrónica,Audio,52076,679170.13
2022-07-01,Santiago,Electrónica,Audio,49932,769606.04
2022-08-01,Santiago,Electrónica,Audio,47979,745805.15
2022-09-01,Santiago,Electrónica,Audio,48244,699303.43
2022-10-01,Santiago,Electrónica,Audio,51404,786384.02
2022-11-01,Santiago,Electrónica,Audio,59513,896242.04
2022-12-01,Santiago,Electrónica,Audio,70130,1006926.53
2023-01-01,Santiago,Electrónica,Audio,43266,535195.31
2023-02-01,Santiago,Electrónica,Audio,40801,668134.37
2023-03-01,Santiago,Electrónica,Audio,49555,827740.17
2023-04-01,Santiago,Electrónica,Audio,51495,749251.87
2023-05-01,Santiago,Electrónica,Audio,50864,834343.09
2023-06-01,Santiago,Electrónica,Audio,47442,747089.94
2023-07-01,Santiago,Electrónica,Audio,52996,920712.75
2023-08-01,Santiago,Electrónica,Audio,54360,720906.38
2023-09-01,Santiago,Electrónica,Audio,56441,843683.68
2023-10-01,Santiago,Electrónica,Audio,52610,785983.54
2023-11-01,Santiago,Electrónica,Audio,63447,904947.14
2023-12-01,Santiago,Electrónica,Audio,69848,1048854.82
2024-01-01,Santiago,Electrónica,Audio,44752,627844.22
2024-02-01,Santiago,Electrónica,Audio,50565,793365.29
2024-03-01,Santiago,Electrónica,Audio,57637,801195.99
2024-04-01,Santiago,Electrónica,Audio,53381,781318.41
2024-05-01,Santiago,Electrónica,Audio,52071,863098.98
2024-06-01,Santiago,Electrónica,Audio,51700,846720.97
2024-07-01,Santiago,Electrónica,Audio,63454,938049.86
2024-08-01,Santiago,Electrónica,Audio,60317,877000.17
2024-09-01,Santiago,Electrónica,Audio,60694,809142.33
2024-10-01,Santiago,Electrónica,Audio,56224,918369.15
2024-11-01,Santiago,Electrónica,Audio,71827,1005296.53
2024-12-01,Santiago,Electrónica,Audio,86377,1099993.06
2025-01-01,Santiago,Electrónica,Audio,43795,720447.27
2025-02-01,Santiago,Electrónica,Audio,50910,801057.02
2025-03-01,Santiago,Electrónica,Audio,66419,882434.56
2025-04-01,Santiago,Electrónica,Audio,59164,938464.69
2025-05-01,Santiago,Electrónica,Audio,66203,864865.29
2025-06-01,Santiago,Electrónica,Audio,67025,906090.04
2025-07-01,Santiago,Electrónica,Audio,69433,1088324.4
2025-08-01,Santiago,Electrónica,Audio,65017,849046.64
2025-09-01,Santiago,Electrónica,Audio,64194,895435.97
2025-10-01,Santiago,Electrónica,Audio,63582,975043.64
2022-01-01,Santiago,Electrónica,Electrodomésticos,53696,1004247.96
2022-02-01,Santiago,Electrónica,Electrodomésticos,60322,1268629.85
2022-03-01,Santiago,Electrónica,Electrodomésticos,73215,1314258.56
2022-04-01,Santiago,Electrónica,Electrodomésticos,72287,1475764.76
2022-05-01,Santiago,Electrónica,Electrodomésticos,65731,1554511.92
2022-06-01,Santiago,Electrónica,Electrodomésticos,67779,1560630.81
2022-07-01,Santiago,Electrónica,Electrodomésticos,71079,1576005.83
2022-08-01,Santiago,Electrónica,Electrodomésticos,64669,1435704.53
2022-09-01,Santiago,Electrónica,Electrodomésticos,72301,1325019.76
2022-10-01,Santiago,Electrónica,Electrodomésticos,74848,1496922.0
2022-11-01,Santiago,Electrónica,Electrodomésticos,91564,1848587.64
2022-12-01,Santiago,Electrónica,Electrodomésticos,100285,1922990.09
2023-01-01,Santiago,Electrónica,Electrodomésticos,52479,1142757.76
2023-02-01,Santiago,Electrónica,Electrodomésticos,58480,1405007.92
2023-03-01,Santiago,Electrónica,Electrodomésticos,79365,1664802.67
2023-04-01,Santiago,Electrónica,Electrodomésticos,75868,1468529.25
2023-05-01,Santiago,Electrónica,Electrodomésticos,76458,1563700.03
2023-06-01,Santiago,Electrónica,Electrodomésticos,78896,1452836.17
2023-07-01,Santiago,Electrónica,Electrodomésticos,85501,1567259.3
2023-08-01,Santiago,Electrónica,Electrodomésticos,79688,1675329.37
2023-09-01,Santiago,Electrónica,Electrodomésticos,68062,1647274.81
2023-10-01,Santiago,Electrónica,Electrodomésticos,78389,1628551.97
2023-11-01,Santiago,Electrónica,Electrodomésticos,95919,1690004.53
2023-12-01,Santiago,Electrónica,Electrodomésticos,100095,2316250.04
2024-01-01,Santiago,Electrónica,Electrodomésticos,61593,1226303.17
2024-02-01,Santiago,Electrónica,Electrodomésticos,65374,1362889.9
2024-03-01,Santiago,Electrónica,Electrodomésticos,87197,1670974.68
2024-04-01,Santiago,Electrónica,Electrodomésticos,72426,1520275.62
2024-05-01,Santiago,Electrónica,Electrodomésticos,81155,1740565.62
2024-06-01,Santiago,Electrónica,Electrodomésticos,74552,1682881.22
2024-07-01,Santiago,Electrónica,Electrodomésticos,91598,1706991.19
2024-08-01,Santiago,Electrónica,Electrodomésticos,74702,1552353.9
2024-09-01,Santiago,Electrónica,Electrodomésticos,75653,1551034.88
2024-10-01,Santiago,Electrónica,Electrodomésticos,79790,1508901.47
2024-11-01,Santiago,Electrónica,Electrodomésticos,103809,2021588.55
2024-12-01,Santiago,Electrónica,Electrodomésticos,105384,2475592.93
2025-01-01,Santiago,Electrónica,Electrodomésticos,59513,1199801.79
2025-02-01,Santiago,Electrónica,Electrodomésticos,76376,1369258.86
2025-03-01,Santiago,Electrónica,Electrodomésticos,85440,1796368.58
2025-04-01,Santiago,Electrónica,Electrodomésticos,92465,1883738.94
2025-05-01,Santiago,Electrónica,Electrodomésticos,79392,1709243.98
2025-06-01,Santiago,Electrónica,Electrodomésticos,87923,1717344.65
2025-07-01,Santiago,Electrónica,Electrodomésticos,88952,1985189.12
2025-08-01,Santiago,Electrónica,Electrodomésticos,79565,1690643.48
2025-09-01,Santiago,Electrónica,Electrodomésticos,88564,1602961.81
2025-10-01,Santiago,Electrónica,Electrodomésticos,87030,1853898.26
2022-01-01,Santiago,Hogar,Muebles,42041,840408.11
2022-02-01,Santiago,Hogar,Muebles,40463,1064808.85
2022-03-01,Santiago,Hogar,Muebles,52994,1094680.97
2022-04-01,Santiago,Hogar,Muebles,52816,1095267.64
2022-05-01,Santiago,Hogar,Muebles,55936,1108911.83
2022-06-01,Santiago,Hogar,Muebles,55993,1156892.06
2022-07-01,Santiago,Hogar,Muebles,58237,1194116.8
2022-08-01,Santiago,Hogar,Muebles,48420,1237000.6
2022-09-01,Santiago,Hogar,Muebles,54084,1088613.16
2022-10-01,Santiago,Hogar,Muebles,47026,1232552.16
2022-11-01,Santiago,Hogar,Muebles,64682,1261871.81
2022-12-01,Santiago,Hogar,Muebles,77314,1649060.3
2023-01-01,Santiago,Hogar,Muebles,40126,994356.45
2023-02-01,Santiago,Hogar,Muebles,47784,973072.32
2023-03-01,Santiago,Hogar,Muebles,54019,1340849.71
2023-04-01,Santiago,Hogar,Muebles,54103,1214461.43
2023-05-01,Santiago,Hogar,Muebles,52707,1335305.21
2023-06-01,Santiago,Hogar,Muebles,57657,1269371.36
2023-07-01,Santiago,Hogar,Muebles,65521,1295099.4
2023-08-01,Santiago,Hogar,Muebles,59614,1149585.44
2023-09-01,Santiago,Hogar,Muebles,51221,1177889.83
2023-10-01,Santiago,Hogar,Muebles,58891,1126221.25
2023-11-01,Santiago,Hogar,Muebles,68864,1366427.95
2023-12-01,Santiago,Hogar,Muebles,72908,1580706.62
2024-01-01,Santiago,Hogar,Muebles,40289,971827.48
2024-02-01,Santiago,Hogar,Muebles,47668,1184773.64
2024-03-01,Santiago,Hogar,Muebles,63657,1221660.46
2024-04-01,Santiago,Hogar,Muebles,60375,1218748.53
2024-05-01,Santiago,Hogar,Muebles,61408,1353804.03
2024-06-01,Santiago,Hogar,Muebles,55952,1236347.45
2024-07-01,Santiago,Hogar,Muebles,67528,1331152.69
2024-08-01,Santiago,Hogar,Muebles,53258,1228363.12
2024-09-01,Santiago,Hogar,Muebles,57342,1427582.55
2024-10-01,Santiago,Hogar,Muebles,60299,1400666.62
2024-11-01,Santiago,Hogar,Muebles,65575,1533168.37
2024-12-01,Santiago,Hogar,Muebles,87650,1899891.96
2025-01-01,Santiago,Hogar,Muebles,44836,1067425.25
2025-02-01,Santiago,Hogar,Muebles,55292,1243334.55
2025-03-01,Santiago,Hogar,Muebles,61930,1464313.75
2025-04-01,Santiago,Hogar,Muebles,64340,1449074.33
2025-05-01,Santiago,Hogar,Muebles,58171,1346615.98
2025-06-01,Santiago,Hogar,Muebles,57028,1282452.49
2025-07-01,Santiago,Hogar,Muebles,75128,1540162.36
2025-08-01,Santiago,Hogar,Muebles,60219,1523167.68
2025-09-01,Santiago,Hogar,Muebles,67163,1432337.56
2025-10-01,Santiago,Hogar,Muebles,69432,1506615.66
2022-01-01,Santiago,Hogar,Limpieza,7391,95958.31
2022-02-01,Santiago,Hogar,Limpieza,7628,99469.2
2022-03-01,Santiago,Hogar,Limpieza,10224,113246.8
2022-04-01,Santiago,Hogar,Limpieza,8796,130195.87
2022-05-01,Santiago,Hogar,Limpieza,9689,126740.98
2022-06-01,Santiago,Hogar,Limpieza,8559,135593.16
2022-07-01,Santiago,Hogar,Limpieza,10693,131646.49
2022-08-01,Santiago,Hogar,Limpieza,9028,112698.34
2022-09-01,Santiago,Hogar,Limpieza,9354,129314.62
2022-10-01,Santiago,Hogar,Limpieza,9157,124061.92
2022-11-01,Santiago,Hogar,Limpieza,10597,139727.64
2022-12-01,Santiago,Hogar,Limpieza,13552,182679.16
2023-01-01,Santiago,Hogar,Limpieza,8181,93465.68
2023-02-01,Santiago,Hogar,Limpieza,9404,107209.29
2023-03-01,Santiago,Hogar,Limpieza,9510,121674.08
2023-04-01,Santiago,Hogar,Limpieza,10574,129805.16
2023-05-01,Santiago,Hogar,Limpieza,10467,130321.71
2023-06-01,Santiago,Hogar,Limpieza,9816,132855.39
2023-07-01,Santiago,Hogar,Limpieza,10075,151806.46
2023-08-01,Santiago,Hogar,Limpieza,10518,143228.8
2023-09-01,Santiago,Hogar,Limpieza,11036,122871.75
2023-10-01,Santiago,Hogar,Limpieza,10401,120662.53
2023-11-01,Santiago,Hogar,Limpieza,12003,143656.32
2023-12-01,Santiago,Hogar,Limpieza,14258,172238.82
2024-01-01,Santiago,Hogar,Limpieza,7661,109912.19
2024-02-01,Santiago,Hogar,Limpieza,9700,126246.28
2024-03-01,Santiago,Hogar,Limpieza,11403,150202.18
2024-04-01,Santiago,Hogar,Limpieza,10097,134780.01
2024-05-01,Santiago,Hogar,Limpieza,11689,136546.88
2024-06-01,Santiago,Hogar,Limpieza,10366,141582.69
2024-07-01,Santiago,Hogar,Limpieza,13107,142615.95
2024-08-01,Santiago,Hogar,Limpieza,10613,145219.67
2024-09-01,Santiago,Hogar,Limpieza,10167,155805.93
2024-10-01,Santiago,Hogar,Limpieza,10545,138107.05
2024-11-01,Santiago,Hogar,Limpieza,12885,179095.04
2024-12-01,Santiago,Hogar,Limpieza,13904,198887.97
2025-01-01,Santiago,Hogar,Limpieza,8877,105756.19
2025-02-01,Santiago,Hogar,Limpieza,10099,131626.32
2025-03-01,Santiago,Hogar,Limpieza,12211,146250.96
2025-04-01,Santiago,Hogar,Limpieza,10557,138162.12
2025-05-01,Santiago,Hogar,Limpieza,11750,156460.01
2025-06-01,Santiago,Hogar,Limpieza,10612,163285.32
2025-07-01,Santiago,Hogar,Limpieza,13335,162380.8
2025-08-01,Santiago,Hogar,Limpieza,10619,149006.07
2025-09-01,Santiago,Hogar,Limpieza,12614,164263.07
2025-10-01,Santiago,Hogar,Limpieza,12125,161904.32
2022-01-01,Santiago,Hogar,Cocina,9303,289896.41
2022-02-01,Santiago,Hogar,Cocina,12186,351307.39
2022-03-01,Santiago,Hogar,Cocina,12772,404456.66
2022-04-01,Santiago,Hogar,Cocina,13669,377775.19
2022-05-01,Santiago,Hogar,Cocina,13544,398190.93
2022-06-01,Santiago,Hogar,Cocina,12309,388083.84
2022-07-01,Santiago,Hogar,Cocina,13618,419013.76
2022-08-01,Santiago,Hogar,Cocina,12490,358027.45
2022-09-01,Santiago,Hogar,Cocina,12829,378752.31
2022-10-01,Santiago,Hogar,Cocina,12367,362109.75
2022-11-01,Santiago,Hogar,Cocina,14168,495788.15
2022-12-01,Santiago,Hogar,Cocina,19674,516523.57
2023-01-01,Santiago,Hogar,Cocina,11507,335277.65
2023-02-01,Santiago,Hogar,Cocina,11552,350765.67
2023-03-01,Santiago,Hogar,Cocina,13582,420740.72
2023-04-01,Santiago,Hogar,Cocina,12652,413475.99
2023-05-01,Santiago,Hogar,Cocina,14542,379567.79
2023-06-01,Santiago,Hogar,Cocina,14949,399773.71
2023-07-01,Santiago,Hogar,Cocina,14348,414797.71
2023-08-01,Santiago,Hogar,Cocina,13080,420036.39
2023-09-01,Santiago,Hogar,Cocina,14850,405599.42
2023-10-01,Santiago,Hogar,Cocina,14362,432747.54
2023-11-01,Santiago,Hogar,Cocina,15310,464443.61
2023-12-01,Santiago,Hogar,Cocina,20132,535433.75
2024-01-01,Santiago,Hogar,Cocina,10879,324206.74
2024-02-01,Santiago,Hogar,Cocina,12483,406395.97
2024-03-01,Santiago,Hogar,Cocina,15896,459067.67
2024-04-01,Santiago,Hogar,Cocina,16020,433385.03
2024-05-01,Santiago,Hogar,Cocina,14782,442050.09
2024-06-01,Santiago,Hogar,Cocina,16431,403895.13
2024-07-01,Santiago,Hogar,Cocina,16280,531544.42
2024-08-01,Santiago,Hogar,Cocina,15902,455189.74
2024-09-01,Santiago,Hogar,Cocina,15034,421621.2
2024-10-01,Santiago,Hogar,Cocina,16281,448088.52
2024-11-01,Santiago,Hogar,Cocina,19575,487345.8
2024-12-01,Santiago,Hogar,Cocina,19373,674199.63
2025-01-01,Santiago,Hogar,Cocina,13216,331943.44
2025-02-01,Santiago,Hogar,Cocina,14673,414286.91
2025-03-01,Santiago,Hogar,Cocina,17151,449281.98
2025-04-01,Santiago,Hogar,Cocina,15238,493979.31
2025-05-01,Santiago,Hogar,Cocina,17196,499589.82
2025-06-01,Santiago,Hogar,Cocina,17342,489800.14
2025-07-01,Santiago,Hogar,Cocina,17076,532643.97
2025-08-01,Santiago,Hogar,Cocina,17673,510538.92
2025-09-01,Santiago,Hogar,Cocina,14748,433487.35
2025-10-01,Santiago,Hogar,Cocina,15072,457373.04
2022-01-01,Santiago,Hogar,Decoración,9762,314683.24
2022-02-01,Santiago,Hogar,Decoración,12477,431127.74
2022-03-01,Santiago,Hogar,Decoración,12939,422143.15
2022-04-01,Santiago,Hogar,Decoración,14406,431290.31
2022-05-01,Santiago,Hogar,Decoración,13655,419303.2
2022-06-01,Santiago,Hogar,Decoración,14873,470656.43
2022-07-01,Santiago,Hogar,Decoración,14642,555058.82
2022-08-01,Santiago,Hogar,Decoración,14452,479860.7
2022-09-01,Santiago,Hogar,Decoración,13317,494417.39
2022-10-01,Santiago,Hogar,Decoración,14661,419235.08
2022-11-01,Santiago,Hogar,Decoración,18133,562018.52
2022-12-01,Santiago,Hogar,Decoración,18215,644965.77
2023-01-01,Santiago,Hogar,Decoración,12216,375898.81
2023-02-01,Santiago,Hogar,Decoración,13141,389650.04
2023-03-01,Santiago,Hogar,Decoración,14044,519793.44
2023-04-01,Santiago,Hogar,Decoración,14956,501624.76
2023-05-01,Santiago,Hogar,Decoración,14147,527885.8
2023-06-01,Santiago,Hogar,Decoración,15784,499827.11
2023-07-01,Santiago,Hogar,Decoración,17558,512763.63
2023-08-01,Santiago,Hogar,Decoración,13979,516166.18
2023-09-01,Santiago,Hogar,Decoración,15195,468455.21
2023-10-01,Santiago,Hogar,Decoración,16131,538638.3
2023-11-01,Santiago,Hogar,Decoración,19800,615171.55
2023-12-01,Santiago,Hogar,Decoración,21304,653706.22
2024-01-01,Santiago,Hogar,Decoración,13391,443336.28
2024-02-01,Santiago,Hogar,Decoración,14022,461609.41
2024-03-01,Santiago,Hogar,Decoración,16034,494863.01
2024-04-01,Santiago,Hogar,Decoración,17521,554807.85
2024-05-01,Santiago,Hogar,Decoración,16357,514374.5
2024-06-01,Santiago,Hogar,Decoración,16288,573947.08
2024-07-01,Santiago,Hogar,Decoración,17983,633023.63
2024-08-01,Santiago,Hogar,Decoración,17516,592912.44
2024-09-01,Santiago,Hogar,Decoración,17468,541284.76
2024-10-01,Santiago,Hogar,Decoración,16064,536208.03
2024-11-01,Santiago,Hogar,Decoración,19001,682215.22
2024-12-01,Santiago,Hogar,Decoración,22895,701833.59
2025-01-01,Santiago,Hogar,Decoración,13453,442124.77
2025-02-01,Santiago,Hogar,Decoración,14242,501008.42
2025-03-01,Santiago,Hogar,Decoración,18720,536068.61
2025-04-01,Santiago,Hogar,Decoración,17632,574439.99
2025-05-01,Santiago,Hogar,Decoración,17093,625284.83
2025-06-01,Santiago,Hogar,Decoración,16290,625619.92
2025-07-01,Santiago,Hogar,Decoración,18432,590930.06
2025-08-01,Santiago,Hogar,Decoración,19269,536214.35
2025-09-01,Santiago,Hogar,Decoración,16991,556301.66
2025-10-01,Santiago,Hogar,Decoración,16509,627793.93
2022-01-01,Santiago,Ropa,Hombre,15606,372417.95
2022-02-01,Santiago,Ropa,Hombre,21597,441410.2
2022-03-01,Santiago,Ropa,Hombre,24497,520088.94
2022-04-01,Santiago,Ropa,Hombre,24425,499997.31
2022-05-01,Santiago,Ropa,Hombre,23145,509339.66
2022-06-01,Santiago,Ropa,Hombre,22176,562691.47
2022-07-01,Santiago,Ropa,Hombre,23638,552351.42
2022-08-01,Santiago,Ropa,Hombre,22105,489873.73
2022-09-01,Santiago,Ropa,Hombre,22527,488354.16
2022-10-01,Santiago,Ropa,Hombre,24284,510416.74
2022-11-01,Santiago,Ropa,Hombre,27940,649780.05
2022-12-01,Santiago,Ropa,Hombre,29608,678293.84
2023-01-01,Santiago,Ropa,Hombre,16611,426792.84
2023-02-01,Santiago,Ropa,Hombre,19177,419802.13
2023-03-01,Santiago,Ropa,Hombre,24072,537338.2
2023-04-01,Santiago,Ropa,Hombre,26634,576329.02
2023-05-01,Santiago,Ropa,Hombre,25184,528577.25
2023-06-01,Santiago,Ropa,Hombre,25990,553156.43
2023-07-01,Santiago,Ropa,Hombre,26780,565362.77
2023-08-01,Santiago,Ropa,Hombre,23832,572629.14
2023-09-01,Santiago,Ropa,Hombre,22591,497285.38
2023-10-01,Santiago,Ropa,Hombre,26354,584705.19
2023-11-01,Santiago,Ropa,Hombre,31079,615870.25
2023-12-01,Santiago,Ropa,Hombre,32037,821929.7
2024-01-01,Santiago,Ropa,Hombre,19553,421836.39
2024-02-01,Santiago,Ropa,Hombre,22050,514549.61
2024-03-01,Santiago,Ropa,Hombre,26658,558588.32
2024-04-01,Santiago,Ropa,Hombre,28328,626590.15
2024-05-01,Santiago,Ropa,Hombre,26422,536265.74
2024-06-01,Santiago,Ropa,Hombre,26216,542279.38
2024-07-01,Santiago,Ropa,Hombre,26035,636607.11
2024-08-01,Santiago,Ropa,Hombre,23734,531084.79
2024-09-01,Santiago,Ropa,Hombre,24381,544303.18
2024-10-01,Santiago,Ropa,Hombre,23575,630977.82
2024-11-01,Santiago,Ropa,Hombre,32728,761724.87
2024-12-01,Santiago,Ropa,Hombre,38037,791278.65
2025-01-01,Santiago,Ropa,Hombre,19190,500237.44
2025-02-01,Santiago,Ropa,Hombre,25032,527372.43
2025-03-01,Santiago,Ropa,Hombre,25690,586607.15
2025-04-01,Santiago,Ropa,Hombre,26498,639817.41
2025-05-01,Santiago,Ropa,Hombre,26210,634467.94
2025-06-01,Santiago,Ropa,Hombre,26890,675080.51
2025-07-01,Santiago,Ropa,Hombre,28865,644632.68
2025-08-01,Santiago,Ropa,Hombre,27534,636086.14
2025-09-01,Santiago,Ropa,Hombre,27084,559831.0
2025-10-01,Santiago,Ropa,Hombre,30280,567409.62
2022-01-01,Santiago,Ropa,Mujer,4770,169574.83
2022-02-01,Santiago,Ropa,Mujer,5455,185185.45
2022-03-01,Santiago,Ropa,Mujer,5720,221970.22
2022-04-01,Santiago,Ropa,Mujer,6689,212404.2
2022-05-01,Santiago,Ropa,Mujer,6159,245499.65
2022-06-01,Santiago,Ropa,Mujer,6215,205587.92
2022-07-01,Santiago,Ropa,Mujer,7399,269891.65
2022-08-01,Santiago,Ropa,Mujer,6181,231191.47
2022-09-01,Santiago,Ropa,Mujer,5760,220250.16
2022-10-01,Santiago,Ropa,Mujer,5924,238092.01
2022-11-01,Santiago,Ropa,Mujer,8294,273932.86
2022-12-01,Santiago,Ropa,Mujer,8106,319036.72
2023-01-01,Santiago,Ropa,Mujer,4931,168502.1
2023-02-01,Santiago,Ropa,Mujer,5759,202541.74
2023-03-01,Santiago,Ropa,Mujer,6762,231049.79
2023-04-01,Santiago,Ropa,Mujer,6100,220066.74
2023-05-01,Santiago,Ropa,Mujer,6773,236850.82
2023-06-01,Santiago,Ropa,Mujer,6614,223679.19
2023-07-01,Santiago,Ropa,Mujer,8152,254999.92
2023-08-01,Santiago,Ropa,Mujer,6310,223810.5
2023-09-01,Santiago,Ropa,Mujer,6574,224221.09
2023-10-01,Santiago,Ropa,Mujer,6662,229000.39
2023-11-01,Santiago,Ropa,Mujer,7948,321633.86
2023-12-01,Santiago,Ropa,Mujer,9795,307171.57
2024-01-01,Santiago,Ropa,Mujer,5120,200794.41
2024-02-01,Santiago,Ropa,Mujer,5810,205538.27
2024-03-01,Santiago,Ropa,Mujer,7571,282415.82
2024-04-01,Santiago,Ropa,Mujer,7240,239329.2
2024-05-01,Santiago,Ropa,Mujer,7116,284209.89
2024-06-01,Santiago,Ropa,Mujer,6760,266280.3
2024-07-01,Santiago,Ropa,Mujer,7466,257968.67
2024-08-01,Santiago,Ropa,Mujer,6531,281028.86
2024-09-01,Santiago,Ropa,Mujer,6648,261632.2
2024-10-01,Santiago,Ropa,Mujer,7322,248136.05
2024-11-01,Santiago,Ropa,Mujer,9368,329311.57
2024-12-01,Santiago,Ropa,Mujer,9704,395822.52
2025-01-01,Santiago,Ropa,Mujer,5604,208190.75
2025-02-01,Santiago,Ropa,Mujer,6073,227989.17
2025-03-01,Santiago,Ropa,Mujer,7567,294590.09
2025-04-01,Santiago,Ropa,Mujer,7023,288621.39
2025-05-01,Santiago,Ropa,Mujer,8386,300149.29
2025-06-01,Santiago,Ropa,Mujer,8007,289218.96
2025-07-01,Santiago,Ropa,Mujer,9349,290631.89
2025-08-01,Santiago,Ropa,Mujer,8332,302539.16
2025-09-01,Santiago,Ropa,Mujer,7698,256485.74
2025-10-01,Santiago,Ropa,Mujer,7770,265570.67
2022-01-01,Santiago,Ropa,Niños,11977,584037.38
